	0	1	2	3	4	5	6	7	8	9	10
LSM3P3	0.0065359477124183	0.00431034482758621	0.00921658986175115	0.0344827586206897	0.0147058823529412	0.0300751879699248	0.0540540540540541	0.0294117647058824	0.0294117647058824	0	0
SPATA2	0	0.00431034482758621	0.00460829493087558	0.0137931034482759	0.0367647058823529	0	0.00900900900900901	0.0294117647058824	0	0	0.111111111111111
RP11-98D18.9	0	0	0.00460829493087558	0	0.0220588235294118	0.0075187969924812	0	0	0	0	0
ARL1	0.0261437908496732	0.0387931034482759	0.0368663594470046	0.137931034482759	0.0661764705882353	0.0676691729323308	0.135135135135135	0.117647058823529	0.117647058823529	0.1	0.111111111111111
RPL5P11	0.00980392156862745	0.0258620689655172	0.0230414746543779	0.0620689655172414	0.0220588235294118	0.0150375939849624	0.00900900900900901	0	0.0588235294117647	0	0
RP11-409C19.2	0	0.00431034482758621	0	0.00689655172413793	0.0220588235294118	0	0.00900900900900901	0	0	0	0
AC003973.3	0	0.00862068965517241	0	0.0344827586206897	0	0	0	0	0.0882352941176471	0	0
EIF3L	0	0	0	0.0137931034482759	0.0147058823529412	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0	0
BACH1	0.00980392156862745	0.0474137931034483	0.0783410138248848	0.00689655172413793	0.0441176470588235	0.0150375939849624	0.045045045045045	0	0.0294117647058824	0.2	0
ADAM15	0.0130718954248366	0.021551724137931	0.0368663594470046	0.00689655172413793	0.0955882352941176	0.037593984962406	0.045045045045045	0.0294117647058824	0	0	0
SERGEF	0.0196078431372549	0.00431034482758621	0.0230414746543779	0.0275862068965517	0.0294117647058824	0	0.027027027027027	0.0588235294117647	0.0588235294117647	0	0
AKR7L	0.00326797385620915	0	0	0	0.0147058823529412	0	0	0	0	0	0
HK2	0.065359477124183	0.0431034482758621	0.032258064516129	0	0.0588235294117647	0.0451127819548872	0.00900900900900901	0.0294117647058824	0.0882352941176471	2.3	0
AGTPBP1	0.0196078431372549	0.0129310344827586	0.0138248847926267	0.0137931034482759	0.0294117647058824	0.0150375939849624	0.027027027027027	0.0588235294117647	0.0588235294117647	0	0.111111111111111
UBE2G1	0.0228758169934641	0.00862068965517241	0.0230414746543779	0.0206896551724138	0.0294117647058824	0.0300751879699248	0.045045045045045	0.0294117647058824	0.0294117647058824	0	0.333333333333333
SLC2A1	0.0424836601307189	0.0344827586206897	0.032258064516129	0.144827586206897	0.139705882352941	0.210526315789474	0.0720720720720721	0	1.5	1.2	0.666666666666667
TRUB1	0.00980392156862745	0.00862068965517241	0	0.0275862068965517	0.0147058823529412	0.0075187969924812	0.00900900900900901	0	0	0	0
SPRYD3	0.0228758169934641	0.0129310344827586	0.00460829493087558	0.0206896551724138	0.0588235294117647	0.0526315789473684	0.036036036036036	0.0588235294117647	0.0294117647058824	0	0
SPACA6P	0.0196078431372549	0.0129310344827586	0.00921658986175115	0.0620689655172414	0.0735294117647059	0.112781954887218	0.0540540540540541	0.0882352941176471	0	0	0
ZNF225	0	0.00431034482758621	0.00460829493087558	0	0.0220588235294118	0	0.00900900900900901	0	0	0	0
HADH	0.0196078431372549	0.021551724137931	0.00921658986175115	0.0413793103448276	0.0588235294117647	0.0451127819548872	0.036036036036036	0.117647058823529	0.0588235294117647	0	0
TYK2	0.0620915032679739	0.0732758620689655	0.0737327188940092	0.0344827586206897	0.183823529411765	0.0451127819548872	0.036036036036036	0.0882352941176471	0	0	0
MGAT4A	0.137254901960784	0.146551724137931	0.179723502304147	0.0413793103448276	0.0367647058823529	0.0601503759398496	0.036036036036036	0	0	0.2	0
LIF	0	0.00862068965517241	0.0230414746543779	0	0.0147058823529412	0	0	0	0.0882352941176471	0	0
RP11-166B2.1	0	0.0258620689655172	0.00460829493087558	0	0.0661764705882353	0	0.00900900900900901	0.0294117647058824	0	0	0
FCHO2	0.0130718954248366	0.0258620689655172	0.0184331797235023	0.0344827586206897	0.00735294117647059	0.0075187969924812	0.018018018018018	0	0.0294117647058824	0.05	0
KIF16B	0.0065359477124183	0.0172413793103448	0.0138248847926267	0.0137931034482759	0.0220588235294118	0.0526315789473684	0.018018018018018	0.0294117647058824	0.0294117647058824	0	0
NR1H3	0	0.0172413793103448	0.00921658986175115	0.00689655172413793	0	0	0.00900900900900901	0	0.0294117647058824	0.1	0
RPL28	1.62091503267974	1.43965517241379	1.47465437788018	1.04827586206897	0.610294117647059	0.834586466165413	1.28828828828829	0.647058823529412	0.970588235294118	1.05	0.888888888888889
TAB2	0.0620915032679739	0.0948275862068965	0.0599078341013825	0.0137931034482759	0.0441176470588235	0.0451127819548872	0.0540540540540541	0.0294117647058824	0.0294117647058824	0	0
FAM213B	0.0326797385620915	0	0	0.0137931034482759	0.0220588235294118	0.0075187969924812	0.00900900900900901	0.0588235294117647	0.0294117647058824	0	0
ZNF774	0	0.00862068965517241	0.00460829493087558	0	0.0220588235294118	0	0	0	0.0294117647058824	0	0
RP11-693N9.2	0	0	0.00460829493087558	0.00689655172413793	0.00735294117647059	0.0075187969924812	0	0	0	0	0
CPTP	0.00326797385620915	0.0129310344827586	0.00460829493087558	0.0206896551724138	0.00735294117647059	0.0075187969924812	0	0.0294117647058824	0	0.1	0
NKRF	0.0130718954248366	0.00862068965517241	0.00460829493087558	0.00689655172413793	0.0147058823529412	0.0150375939849624	0	0	0	0.1	0
GRK4	0	0.00431034482758621	0	0.00689655172413793	0.0220588235294118	0.0150375939849624	0	0.0294117647058824	0	0	0
RP11-147L13.12	0	0	0.0230414746543779	0	0.00735294117647059	0	0	0.0588235294117647	0	0	0
CTD-2643K12.1	0	0.00431034482758621	0.00921658986175115	0.00689655172413793	0.0147058823529412	0.0075187969924812	0.00900900900900901	0	0	0	0.111111111111111
APEX2	0.0130718954248366	0.0172413793103448	0.0184331797235023	0	0.00735294117647059	0.0225563909774436	0.00900900900900901	0	0	0	0
C14orf93	0.00326797385620915	0	0	0.00689655172413793	0	0.0075187969924812	0	0.0294117647058824	0	0	0
L2HGDH	0	0	0.0138248847926267	0.0206896551724138	0.00735294117647059	0	0	0	0	0	0
PNMA3	0	0	0	0	0	0.0075187969924812	0	0.0294117647058824	0	0	0
ATP8B4	0.0326797385620915	0.0344827586206897	0.0184331797235023	0	0	0	0	0	0	0.05	0
KIAA0355	0.00326797385620915	0.0301724137931034	0.0138248847926267	0.0275862068965517	0.0441176470588235	0.0150375939849624	0.018018018018018	0.0294117647058824	0.0588235294117647	0	0
ZNF554	0	0	0	0.0137931034482759	0.0220588235294118	0.0075187969924812	0	0	0	0	0
E2F3	0.0261437908496732	0.0258620689655172	0.0230414746543779	0.0482758620689655	0.0147058823529412	0.0451127819548872	0.018018018018018	0.0588235294117647	0.0588235294117647	0	0
LINC00847	0.0261437908496732	0.0258620689655172	0.0276497695852535	0.0137931034482759	0.00735294117647059	0.0150375939849624	0	0.0294117647058824	0	0	0
CCT6P2	0.0196078431372549	0.00431034482758621	0	0.0275862068965517	0.00735294117647059	0.0225563909774436	0.036036036036036	0.0294117647058824	0.0294117647058824	0	0
COQ9	0.0065359477124183	0.021551724137931	0	0.0413793103448276	0.0147058823529412	0.0075187969924812	0.00900900900900901	0	0	0	0
MPP6	0.00326797385620915	0	0.00460829493087558	0.0344827586206897	0.0588235294117647	0.0300751879699248	0.018018018018018	0.0294117647058824	0.0294117647058824	0	0
INO80C	0.0326797385620915	0.0172413793103448	0.0138248847926267	0.00689655172413793	0.0147058823529412	0.0225563909774436	0.00900900900900901	0	0	0	0
PDK3	0.0163398692810457	0.00431034482758621	0.00460829493087558	0.00689655172413793	0.00735294117647059	0.0150375939849624	0.00900900900900901	0	0	0.1	0
TESC	0.0065359477124183	0.00862068965517241	0.00921658986175115	0.00689655172413793	0	0.0150375939849624	0	0	0	0	0.111111111111111
SARNP	0.00326797385620915	0.00431034482758621	0.00460829493087558	0	0	0.0150375939849624	0	0	0	0	0
GSTCD	0	0.00431034482758621	0.0138248847926267	0.0137931034482759	0.0220588235294118	0	0	0	0	0	0
ZNF836	0.00326797385620915	0	0	0.00689655172413793	0.0147058823529412	0	0.00900900900900901	0	0	0	0.111111111111111
SRGAP3	0.0196078431372549	0.021551724137931	0.0414746543778802	0.0413793103448276	0.0441176470588235	0.0150375939849624	0	0.0882352941176471	0	0	0
ATP10A	0	0.00431034482758621	0	0.0137931034482759	0	0.0150375939849624	0	0	0	0	0.222222222222222
REEP3	0.0359477124183007	0.0258620689655172	0.0230414746543779	0.0620689655172414	0	0.0451127819548872	0.045045045045045	0.0588235294117647	0.0294117647058824	0	0.555555555555555
CIR1P2	0.00326797385620915	0.00862068965517241	0	0.0206896551724138	0.0147058823529412	0.0075187969924812	0.027027027027027	0	0.0294117647058824	0	0
PAQR8	0.0196078431372549	0.00862068965517241	0.0276497695852535	0.0275862068965517	0.00735294117647059	0	0	0.205882352941176	0	0	0
RPL35P9	0.0326797385620915	0.0560344827586207	0.0276497695852535	0	0.0294117647058824	0.0300751879699248	0.036036036036036	0.0294117647058824	0	0	0
ZNF227	0.0065359477124183	0.00431034482758621	0.00460829493087558	0.0551724137931034	0.0294117647058823	0.0075187969924812	0.00900900900900901	0.0294117647058824	0.0882352941176471	0	0
PCYOX1L	0.0424836601307189	0.0129310344827586	0.0138248847926267	0	0.0367647058823529	0.0075187969924812	0.00900900900900901	0	0	0	0
AC005229.5	0.0065359477124183	0.00862068965517241	0.0138248847926267	0.0137931034482759	0.00735294117647059	0.0075187969924812	0.018018018018018	0	0	0	0
RP11-571M6.7	0	0.00431034482758621	0.00921658986175115	0.0137931034482759	0.00735294117647059	0	0	0	0	0	0
SUN2	0.065359477124183	0.0646551724137931	0.0230414746543779	0.0413793103448276	0.161764705882353	0.0451127819548872	0.0720720720720721	0.0588235294117647	0.0588235294117647	0	0.111111111111111
TECPR2	0.0065359477124183	0.00862068965517241	0.0184331797235023	0.0206896551724138	0.0514705882352941	0.0300751879699248	0.036036036036036	0	0	0	0
CCDC85B	0.0392156862745098	0.0387931034482759	0.0414746543778802	0.117241379310345	0.0367647058823529	0.0526315789473684	0.135135135135135	0.0588235294117647	0.176470588235294	0	0.333333333333333
RP11-352M15.2	0.0065359477124183	0.00862068965517241	0.0230414746543779	0.0137931034482759	0	0.0075187969924812	0.00900900900900901	0	0	0	0.111111111111111
SLFN11	0.042483660130719	0.021551724137931	0.0184331797235023	0	0.00735294117647059	0	0	0	0	0	0
GNG3	0	0	0.00460829493087558	0.00689655172413793	0	0.0150375939849624	0.027027027027027	0.0294117647058824	0.0294117647058824	0	0
IGFBP4	0.0522875816993464	0.00431034482758621	0.00921658986175115	0.0206896551724138	0.242647058823529	0.0300751879699248	0.00900900900900901	0.0294117647058824	0.0294117647058824	0	1.44444444444444
MYL8P	0	0.00431034482758621	0	0.00689655172413793	0	0.0225563909774436	0.00900900900900901	0	0	0	0.111111111111111
MICAL3	0	0	0	0	0.00735294117647059	0	0.00900900900900901	0	0	0	0
RP11-465B22.3	0	0.00862068965517241	0.00460829493087558	0	0.0367647058823529	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0	0
ECD	0.0130718954248366	0.0474137931034483	0.0276497695852535	0.0137931034482759	0	0.0150375939849624	0.027027027027027	0.0588235294117647	0	0.05	0
VPS37C	0.0163398692810457	0.021551724137931	0.00921658986175115	0.0206896551724138	0.0514705882352941	0.0075187969924812	0	0	0	0	0
RNASEH2B-AS1	0.00326797385620915	0	0.00460829493087558	0	0	0	0	0	0	0	0
SDAD1P1	0	0.0129310344827586	0.00460829493087558	0.0413793103448276	0.00735294117647059	0.0075187969924812	0.027027027027027	0.0294117647058824	0.0294117647058824	0	0
FAM110C	0	0	0	0	0.00735294117647059	0.0225563909774436	0	0	0.117647058823529	0	0
SPAG1	0.00326797385620915	0.00431034482758621	0.0276497695852535	0.00689655172413793	0.0220588235294118	0	0.018018018018018	0.0294117647058824	0	0	0
C11orf49	0.00980392156862745	0.00862068965517241	0.00460829493087558	0.0206896551724138	0.00735294117647059	0.0526315789473684	0.027027027027027	0.0588235294117647	0	0	0
RP11-864G5.1	0.0294117647058824	0.021551724137931	0.0368663594470046	0.0137931034482759	0.00735294117647059	0.0150375939849624	0.0720720720720721	0.0588235294117647	0	0	0
EIF1AD	0.0065359477124183	0.0474137931034483	0.0184331797235023	0.0275862068965517	0.0147058823529412	0.037593984962406	0.00900900900900901	0	0.0294117647058824	0	0.111111111111111
PCDH17	0.00326797385620915	0.00431034482758621	0.0138248847926267	0.103448275862069	0.0147058823529412	0.075187969924812	0.045045045045045	0.0588235294117647	0.0882352941176471	0	0
RP11-73E17.2	0.00326797385620915	0.00862068965517241	0.00921658986175115	0	0	0	0	0	0	0	0
RP11-582E3.6	0.00326797385620915	0	0	0.0206896551724138	0.0147058823529412	0	0	0	0	0	0
KIF9	0.00980392156862745	0.00862068965517241	0.0138248847926267	0.0758620689655172	0.102941176470588	0.075187969924812	0.0630630630630631	0.0882352941176471	0	0.05	0.111111111111111
CTNNA2	0.00980392156862745	0.00862068965517241	0.00460829493087558	0.096551724137931	0.0955882352941176	0.037593984962406	0.045045045045045	0.264705882352941	0	0.05	0
RP11-90P5.2	0	0.00862068965517241	0	0.00689655172413793	0.00735294117647059	0.0075187969924812	0	0	0	0	0
RP11-510N19.2	0	0.00431034482758621	0	0	0	0	0.027027027027027	0	0	0	0
TNS3	0.0751633986928105	0.0517241379310345	0.0645161290322581	0	0	0.0075187969924812	0	0	0	0.15	0.444444444444444
UBE2L4	0	0	0	0.00689655172413793	0	0	0	0	0	0	0
JUNB	0.349673202614379	0.594827586206896	0.290322580645161	1.07586206896552	3.11029411764706	1.6390977443609	0.630630630630631	0.382352941176471	1.52941176470588	0.25	0.888888888888889
OGFOD1	0.0196078431372549	0.021551724137931	0.0184331797235023	0.0758620689655172	0.0661764705882353	0.0827067669172932	0.108108108108108	0.0882352941176471	0.0294117647058824	0	0
TRMT1	0.11437908496732	0.172413793103448	0.0737327188940092	0.0137931034482759	0.125	0.0225563909774436	0.00900900900900901	0.0588235294117647	0.0588235294117647	0.05	0.111111111111111
AC139100.4	0.00326797385620915	0	0.00460829493087558	0	0	0.0075187969924812	0	0	0	0	0
FURIN	0.0686274509803921	0.0646551724137931	0.00921658986175115	0.00689655172413793	0.0220588235294118	0.0526315789473684	0.027027027027027	0.0294117647058824	0	0	0.111111111111111
RP11-543B16.2	0.00326797385620915	0.0172413793103448	0.00921658986175115	0.0206896551724138	0.0220588235294118	0.0300751879699248	0.027027027027027	0	0	0	0
RGS19	0.0620915032679739	0.0387931034482759	0.0967741935483871	0.00689655172413793	0.00735294117647059	0	0.018018018018018	0	0	0.05	0
CRISPLD1	0.00980392156862745	0.00431034482758621	0	0.0413793103448276	0.441176470588235	0.0300751879699248	0.027027027027027	0.470588235294118	0.0588235294117647	0	0
PPP1R3F	0	0.0258620689655172	0.00460829493087558	0.00689655172413793	0.0220588235294118	0.0150375939849624	0	0.0294117647058824	0	0	0
WNT5A	0.0588235294117647	0.0474137931034483	0.0552995391705069	0.0482758620689655	0.00735294117647059	0	0.00900900900900901	0	0.0294117647058824	0	0
NEIL1	0	0.00431034482758621	0.00460829493087558	0.00689655172413793	0.0514705882352941	0	0.018018018018018	0.0294117647058824	0	0	0
MIB1	0.0130718954248366	0.0172413793103448	0.00921658986175115	0.0620689655172414	0.0220588235294118	0.0150375939849624	0.00900900900900901	0.0588235294117647	0.0294117647058824	0	0.111111111111111
UFSP1	0	0	0	0	0.0147058823529412	0	0.00900900900900901	0	0	0	0
MED17	0.0065359477124183	0.0172413793103448	0.00460829493087558	0	0.0294117647058824	0.0225563909774436	0.027027027027027	0.0588235294117647	0	0	0.222222222222222
BIRC2	0.0588235294117647	0.0689655172413793	0.0691244239631336	0.0896551724137931	0.0514705882352941	0.0676691729323308	0.126126126126126	0.147058823529412	0.0588235294117647	0.2	0
HRH1	0.00980392156862745	0	0.00921658986175115	0.0827586206896552	0.0882352941176471	0.0676691729323308	0.036036036036036	0	0.0294117647058824	0	0
RPS28P7	0.486928104575163	0.788793103448276	0.723502304147465	0.868965517241379	0.536764705882353	0.736842105263158	1.20720720720721	0.558823529411765	1.08823529411765	0.1	0.888888888888889
RP11-561O4.1	0	0	0	0.00689655172413793	0	0	0	0	0.0294117647058824	0	0
C5orf15	0.0228758169934641	0.0603448275862069	0.032258064516129	0.0758620689655172	0.0220588235294118	0.0601503759398496	0.027027027027027	0.0588235294117647	0.0882352941176471	0.15	0.111111111111111
ABI2	0.0261437908496732	0.0344827586206897	0.0184331797235023	0.0896551724137931	0.0955882352941176	0.075187969924812	0.0810810810810811	0.147058823529412	0.0882352941176471	0.1	0
CCSAP	0.00980392156862745	0.0258620689655172	0.0184331797235023	0.0482758620689655	0.00735294117647059	0.0676691729323308	0	0.0294117647058824	0.0294117647058824	0.1	0
WDFY1	0.00326797385620915	0.021551724137931	0.00460829493087558	0.00689655172413793	0.0147058823529412	0.0150375939849624	0.00900900900900901	0.0588235294117647	0	0.15	0
CRHR1-IT1	0.00980392156862745	0.00862068965517241	0.0184331797235023	0	0.00735294117647059	0	0.00900900900900901	0.0294117647058824	0.0294117647058824	0	0
ST18	0.0065359477124183	0	0.00460829493087558	0	0.00735294117647059	0	0.027027027027027	0	0	0	0
PHAX	0.0130718954248366	0.00431034482758621	0.0276497695852535	0.0620689655172414	0.0588235294117647	0.037593984962406	0	0.0294117647058824	0.0294117647058824	0.05	0.222222222222222
ELF5	0	0	0	0.0137931034482759	0	0	0	0	0	0	0
ACAP2	0.0196078431372549	0.0301724137931034	0.0368663594470046	0.0344827586206896	0.0808823529411765	0.037593984962406	0.036036036036036	0.0588235294117647	0.0294117647058824	0	0
GIMAP2	0.0228758169934641	0.00431034482758621	0.00460829493087558	0.0275862068965517	0	0	0.00900900900900901	0	0	0	0
CEP350	0.0326797385620915	0.0474137931034483	0.0368663594470046	0.0620689655172414	0.0294117647058824	0.037593984962406	0.0720720720720721	0.0882352941176471	0.0294117647058824	0	0.111111111111111
RTF1	0.00980392156862745	0.0431034482758621	0.0138248847926267	0.0413793103448276	0.0367647058823529	0.0526315789473684	0.027027027027027	0.0882352941176471	0.0588235294117647	0.1	0.111111111111111
AC144530.1	0.0261437908496732	0.0474137931034483	0.0368663594470046	0.0689655172413793	0.0147058823529412	0.112781954887218	0.108108108108108	0.0588235294117647	0.0882352941176471	0	0
KCNQ3	0.0522875816993464	0.129310344827586	0.0921658986175115	0	0.00735294117647059	0.0150375939849624	0	0	0	0.1	0
C14orf79	0.0065359477124183	0.00431034482758621	0.00921658986175115	0.00689655172413793	0.0661764705882353	0.0075187969924812	0.018018018018018	0.0294117647058824	0	0	0
RP11-529E10.6	0	0.00431034482758621	0.00460829493087558	0	0.00735294117647059	0.0150375939849624	0	0	0	0	0
BCL2L2	0	0.0344827586206897	0.00921658986175115	0.0413793103448276	0.0367647058823529	0.0150375939849624	0.027027027027027	0	0	0	0
CCND1	0.124183006535948	0.0732758620689655	0.119815668202765	0.137931034482759	0.00735294117647059	0.0150375939849624	0.0630630630630631	0	0	0.15	0.111111111111111
RPN1	0.186274509803922	0.150862068965517	0.115207373271889	0.179310344827586	0.132352941176471	0.135338345864662	0.18018018018018	0.205882352941176	0.147058823529412	0.1	0.444444444444444
MARCKSL1	0.0196078431372549	0.0258620689655172	0.0368663594470046	0.117241379310345	0.110294117647059	0.0150375939849624	0.117117117117117	0.235294117647059	0.0882352941176471	0.05	0.666666666666667
WDR3	0.0065359477124183	0.0172413793103448	0.00921658986175115	0.110344827586207	0.0220588235294118	0.0451127819548872	0.018018018018018	0.0588235294117647	0	0	0
GOPC	0.0163398692810458	0.021551724137931	0.0414746543778802	0.0551724137931034	0.0220588235294118	0.075187969924812	0.0810810810810811	0.0294117647058824	0.0588235294117647	0.15	0
RAPGEF4	0.0163398692810458	0	0	0.00689655172413793	0	0.0075187969924812	0	0	0	0	0.111111111111111
GALR1	0	0	0	0	0	0.0075187969924812	0.00900900900900901	0	0	0	0
IGSF21	0.0588235294117647	0.00862068965517241	0.0460829493087558	0	0.00735294117647059	0.0075187969924812	0	0	0	0.05	0
DYRK1B	0.0065359477124183	0.00862068965517241	0	0.0275862068965517	0.0147058823529412	0.0075187969924812	0.018018018018018	0.0588235294117647	0	0.1	0
RP11-228B15.4	0.0065359477124183	0	0.00921658986175115	0	0	0.0075187969924812	0	0	0	0	0
RPL13	1.94444444444444	2.00862068965517	2.33640552995392	1.26896551724138	0.926470588235294	1.32330827067669	2.01801801801802	1.44117647058824	1.20588235294118	0.9	2.44444444444444
CDKN2A	0.0392156862745098	0.0301724137931034	0.0506912442396313	0.331034482758621	0.198529411764706	0.330827067669173	0.342342342342342	0.235294117647059	0.235294117647059	0	0
SEC24B-AS1	0.00326797385620915	0	0	0	0	0.0225563909774436	0	0	0	0	0
RP11-701I24.1	0.00980392156862745	0.0129310344827586	0	0.0275862068965517	0.00735294117647059	0.0526315789473684	0.045045045045045	0.0294117647058824	0	0	0.111111111111111
SEC22B	0.0196078431372549	0.0560344827586207	0.0737327188940092	0.144827586206897	0.198529411764706	0.157894736842105	0.0990990990990991	0.176470588235294	0.235294117647059	0.1	0
MSRB1	0.00326797385620915	0.0129310344827586	0.0138248847926267	0.00689655172413793	0.0147058823529412	0.0150375939849624	0.027027027027027	0.0294117647058824	0	0	0
ABCC3	0.0490196078431372	0.0301724137931034	0.0368663594470046	0.0137931034482759	0.0147058823529412	0.0601503759398496	0.00900900900900901	0	0	0	0
HSD17B7	0	0.0129310344827586	0.00460829493087558	0	0.0220588235294118	0	0	0.0294117647058824	0.0882352941176471	0	0
HOPX	0.0326797385620915	0.0301724137931034	0.0645161290322581	0.0620689655172414	0.147058823529412	0.0902255639097744	0.0540540540540541	0.117647058823529	0.0294117647058824	0	0.111111111111111
RP11-422P24.9	0.0686274509803921	0.146551724137931	0.129032258064516	0.0344827586206897	0.125	0.0526315789473684	0.189189189189189	0.205882352941176	0.205882352941176	0.05	0
RP5-827C21.1	0.124183006535948	0.219827586206897	0.193548387096774	0.351724137931034	0.235294117647059	0.406015037593985	0.522522522522523	0.205882352941176	0.411764705882353	0.1	0.222222222222222
KATNAL2	0	0	0	0	0.0220588235294118	0.0150375939849624	0.036036036036036	0.0294117647058824	0	0	0
SLC24A3	0	0.0129310344827586	0	0.0827586206896552	0.0147058823529412	0.0526315789473684	0.027027027027027	0.0294117647058824	0	0.05	0
ABCD2	0	0.00431034482758621	0	0.0275862068965517	0.0147058823529412	0	0	0	0	0	0
MAPRE1	0.0686274509803921	0.129310344827586	0.0737327188940092	0.110344827586207	0.191176470588235	0.12781954887218	0.045045045045045	0	0.0588235294117647	0.1	0.555555555555555
AC243756.1	0.0065359477124183	0.00862068965517241	0.00460829493087558	0.00689655172413793	0.00735294117647059	0.0075187969924812	0.018018018018018	0.0294117647058824	0.0294117647058824	0	0
KIAA0586	0.0065359477124183	0.00431034482758621	0.0184331797235023	0.0275862068965517	0.0367647058823529	0.0075187969924812	0	0.0294117647058824	0.0588235294117647	0	0
PKD2	0.0163398692810458	0.0344827586206897	0.00921658986175115	0.0413793103448276	0.0367647058823529	0.0300751879699248	0.027027027027027	0	0.0294117647058824	0	0
ATP5L2	0.0424836601307189	0.0172413793103448	0.0184331797235023	0.0206896551724138	0.0220588235294118	0.0150375939849624	0.00900900900900901	0.0294117647058824	0.0588235294117647	0	0
MOB3B	0.00980392156862745	0.00431034482758621	0.00460829493087558	0.00689655172413793	0.0147058823529412	0	0	0	0	0.05	0
CASKIN1	0	0	0	0.0275862068965517	0.00735294117647059	0	0	0	0	0	0
RP11-326A19.5	0	0.00431034482758621	0	0	0.00735294117647059	0	0	0	0	0	0
CTD-3107M8.1	0.00980392156862745	0.00862068965517241	0	0.0344827586206897	0.00735294117647059	0	0.018018018018018	0	0.0294117647058824	0	0
RPN2	0.434640522875817	0.232758620689655	0.253456221198157	0.627586206896552	0.338235294117647	0.646616541353383	0.405405405405405	0.264705882352941	0.205882352941176	0	0.222222222222222
HNRNPA1P55	0	0	0.00460829493087558	0.00689655172413793	0	0.0075187969924812	0.018018018018018	0	0	0.05	0
GPANK1	0.0130718954248366	0.00431034482758621	0	0.00689655172413793	0.0294117647058824	0.0150375939849624	0.018018018018018	0	0	0	0.111111111111111
OLFML2A	0	0	0	0	0.00735294117647059	0	0	0	0.0294117647058824	0	0.333333333333333
AKAP1	0.00326797385620915	0.0129310344827586	0.00921658986175115	0.0206896551724138	0.0514705882352941	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0	0.111111111111111
AIM2	0.0065359477124183	0.00862068965517241	0	0	0	0	0	0	0	0	0
TGFBR2	0.137254901960784	0.176724137931034	0.147465437788018	0.0827586206896552	0.0955882352941176	0.0977443609022556	0.027027027027027	0.0294117647058824	0	0.05	0.333333333333333
CSTF2	0.00980392156862745	0.00862068965517241	0	0	0.0294117647058823	0.0150375939849624	0.00900900900900901	0.0294117647058824	0	0	0
EIF2S2	0.127450980392157	0.142241379310345	0.133640552995392	0.344827586206897	0.294117647058824	0.270676691729323	0.333333333333333	0.0588235294117647	0.382352941176471	0.05	0.111111111111111
RP11-599B13.8	0.0065359477124183	0.0431034482758621	0.0230414746543779	0.0206896551724138	0.0441176470588235	0.0300751879699248	0.036036036036036	0	0	0.05	0
GSK3B	0.0228758169934641	0.0172413793103448	0.0230414746543779	0.0344827586206897	0.0588235294117647	0.0300751879699248	0.027027027027027	0.0294117647058824	0.0294117647058824	0.25	0
MISP	0.0228758169934641	0.00862068965517241	0.0368663594470046	0	0.00735294117647059	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0	0
ZBED8	0	0.00431034482758621	0	0.00689655172413793	0.0147058823529412	0.0075187969924812	0	0.0294117647058824	0	0	0
BCL9L	0.0065359477124183	0.00431034482758621	0.00460829493087558	0.0206896551724138	0.00735294117647059	0.0150375939849624	0	0	0.0294117647058824	0	0
LETMD1	0.0196078431372549	0.0172413793103448	0.00460829493087558	0.0137931034482759	0.0441176470588235	0	0.018018018018018	0.0588235294117647	0	0	0
RP11-536O18.1	0	0	0	0	0	0	0	0	0	0	0
DUSP10	0	0.00862068965517241	0.032258064516129	0.00689655172413793	0.00735294117647059	0.0150375939849624	0.018018018018018	0	0	0	0
RPL39P18	0.00326797385620915	0.00431034482758621	0	0.00689655172413793	0	0	0	0	0	0	0
ARL5A	0.0751633986928105	0.202586206896552	0.0875576036866359	0.0413793103448276	0.0367647058823529	0.0451127819548872	0.045045045045045	0.0294117647058824	0.0294117647058824	0	0
LINC00473	0	0	0	0.00689655172413793	0.0220588235294118	0	0	0	0	0	0
RP1-239B22.5	0.0130718954248366	0.0172413793103448	0.0184331797235023	0.00689655172413793	0.0294117647058823	0	0	0	0	0	0
CTSB	5.2483660130719	3.64655172413793	3.40092165898617	0.303448275862069	0.5	0.62406015037594	0.297297297297297	0.735294117647059	0.441176470588235	4.35	0.333333333333333
NBPF13P	0	0.00862068965517241	0	0.0206896551724138	0.0294117647058824	0.0150375939849624	0	0.0588235294117647	0	0	0.111111111111111
DCUN1D3	0.00980392156862745	0.021551724137931	0.032258064516129	0.0275862068965517	0.00735294117647059	0.0150375939849624	0.018018018018018	0.0294117647058824	0	0	0
ST3GAL4-AS1	0	0	0	0.00689655172413793	0.00735294117647059	0	0.00900900900900901	0	0	0	0.111111111111111
ACSS2	0.0228758169934641	0.0172413793103448	0.0368663594470046	0.0137931034482759	0.0367647058823529	0.0150375939849624	0.00900900900900901	0.0294117647058824	0	0	0
COX10-AS1	0	0.0172413793103448	0.00921658986175115	0.0275862068965517	0.0220588235294118	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0.05	0.111111111111111
RPL23AP46	0	0.0129310344827586	0.00460829493087558	0	0.00735294117647059	0	0.00900900900900901	0	0	0	0
