	0	1	2	3	4	5	6	7	8	9	10	11	12	13
TRMT13	0.0422764227642276	0.0422764227642276	0.0244565217391304	0.0485714285714286	0.00309597523219814	0.0456273764258555	0.00843881856540084	0.031578947368421	0.0147058823529412	0.0196078431372549	0.0208333333333333	0	0	0
HOXC-AS3	0.0016260162601626	0.00813008130081301	0.00543478260869565	0.00285714285714286	0.0123839009287926	0.00380228136882129	0	0	0	0	0.0208333333333333	0.0256410256410256	0	0
LRFN3	0.0211382113821138	0.00813008130081301	0.00543478260869565	0.00571428571428571	0.00619195046439629	0.0228136882129278	0.00421940928270042	0.0105263157894737	0.0441176470588235	0	0	0.0256410256410256	0	0
RP11-126K1.9	0.0032520325203252	0.0016260162601626	0	0	0	0.00380228136882129	0	0	0.0147058823529412	0	0	0	0	0
VLDLR	0.016260162601626	0.0016260162601626	0.00543478260869565	0.00285714285714286	0.00309597523219814	0	0	0.0105263157894737	0	0	0.0416666666666667	0	0	0
PARP11	0.0113821138211382	0.00813008130081301	0.0135869565217391	0.02	0.00928792569659443	0.0152091254752852	0.0126582278481013	0.0315789473684211	0	0.0196078431372549	0	0	0	0
RP11-71L14.4	0.00650406504065041	0	0	0	0.00309597523219814	0	0	0	0	0	0	0	0	0
CST1	0.040650406504065	0.00650406504065041	0	0	0	0.0228136882129278	0	0.0105263157894737	0.0147058823529412	0.0392156862745098	0	0	0	0
GABRB2	0	0	0.0108695652173913	0	0	0	0	0.0105263157894737	0	0	0	0	0	0
NDUFAF5	0.032520325203252	0.0308943089430894	0.00271739130434783	0.0285714285714286	0.0557275541795666	0.0380228136882129	0.0168776371308017	0.0105263157894737	0.0294117647058824	0.0196078431372549	0.0208333333333333	0.0769230769230769	0	0
RP11-293K19.1	0.0016260162601626	0.0016260162601626	0.00815217391304348	0	0.00309597523219814	0.00380228136882129	0.00421940928270042	0	0	0	0	0.0256410256410256	0	0
AC073325.2	0.0211382113821138	0.0113821138211382	0.0190217391304348	0.0228571428571429	0.0185758513931889	0.0190114068441065	0.0548523206751055	0.031578947368421	0.0735294117647059	0.0196078431372549	0	0	0.0588235294117647	0
PPP1R13B	0.0260162601626016	0.0113821138211382	0.00543478260869565	0.0142857142857143	0.0340557275541796	0.00760456273764259	0.0464135021097046	0.031578947368421	0.0147058823529412	0	0.0833333333333333	0.0512820512820513	0	0
MEF2C-AS1	0.0178861788617886	0.0048780487804878	0.0108695652173913	0.0142857142857143	0.00619195046439629	0	0.00843881856540084	0	0	0	0	0	0	0
GPRC5C	0.0552845528455285	0.104065040650407	0.016304347826087	0.122857142857143	0.0154798761609907	0.0570342205323194	0.00843881856540084	0.0736842105263158	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
AC013429.4	0	0	0	0	0	0.00380228136882129	0.00421940928270042	0	0	0	0.0416666666666667	0	0	0
LMCD1	0.0373983739837398	0.0292682926829268	0.00543478260869565	0.02	0.0278637770897833	0.0228136882129278	0.0970464135021097	0.0421052631578947	0.0294117647058824	0	0.0416666666666667	0.0256410256410256	0	0
NSFL1C	0.0813008130081301	0.0845528455284553	0.0380434782608696	0.114285714285714	0.123839009287926	0.11787072243346	0.0590717299578059	0.0947368421052631	0.0588235294117647	0.0980392156862745	0.125	0.102564102564103	0	0
C1orf43	0.266666666666667	0.276422764227642	0.244565217391304	0.245714285714286	0.278637770897833	0.277566539923954	0.308016877637131	0.2	0.279411764705882	0.235294117647059	0.291666666666667	0.153846153846154	0.0588235294117647	0
CTB-31O20.2	0.0195121951219512	0.0211382113821138	0.0108695652173913	0.00571428571428571	0.021671826625387	0.0342205323193916	0.0126582278481013	0	0.0147058823529412	0.0392156862745098	0.0208333333333333	0	0	0
DDHD1	0.0390243902439024	0.0439024390243902	0.0135869565217391	0.0514285714285714	0.0743034055727554	0.0456273764258555	0.0379746835443038	0.0210526315789474	0.0735294117647059	0.0392156862745098	0.0416666666666667	0.102564102564103	0	0
METRNL	0.0292682926829268	0.0341463414634146	0.0978260869565217	0.0628571428571428	0.0247678018575851	0.0228136882129278	0.0337552742616034	0	0.0588235294117647	0	0.0416666666666667	0.0769230769230769	0	0
ATP2B1	0.0260162601626016	0.0504065040650406	0.119565217391304	0.0457142857142857	0.0773993808049536	0.0494296577946768	0.0928270042194093	0.0736842105263158	0.0588235294117647	0.0196078431372549	0.0833333333333333	0.128205128205128	0.0588235294117647	0.125
RP1-45N11.1	0.0016260162601626	0.0016260162601626	0	0.00571428571428571	0	0.00760456273764259	0	0	0	0.0196078431372549	0	0	0	0
SURF1	0.0894308943089431	0.0520325203252033	0.0489130434782609	0.0428571428571429	0.0619195046439628	0.0418250950570342	0.0632911392405063	0.0526315789473684	0.102941176470588	0.176470588235294	0.0625	0.0256410256410256	0	0.125
RP11-402G3.4	0.00813008130081301	0.0113821138211382	0.0353260869565217	0.02	0.0154798761609907	0.0152091254752852	0.029535864978903	0.0105263157894737	0	0	0.0625	0	0.0588235294117647	0
STAT6	0.0016260162601626	0.0032520325203252	0.0625	0	0.00928792569659443	0	0.0210970464135021	0.031578947368421	0	0	0	0	0	0
SLC4A11	0.00813008130081301	0	0	0.00285714285714286	0.00619195046439629	0.00380228136882129	0	0.0105263157894737	0	0	0.0208333333333333	0	0	0
TMEM14DP	0.0439024390243902	0.0504065040650406	0.0543478260869565	0.0657142857142857	0.0804953560371517	0.0380228136882129	0.0759493670886076	0.0631578947368421	0.0441176470588235	0.0980392156862745	0.0833333333333333	0.102564102564103	0	0
RP11-342K6.4	0.0178861788617886	0.0032520325203252	0	0.0114285714285714	0.00309597523219814	0.0190114068441065	0	0.0105263157894737	0.0147058823529412	0	0	0	0	0
ZNF688	0.0422764227642276	0.032520325203252	0.0244565217391304	0.0228571428571429	0.0278637770897833	0.0228136882129278	0.0126582278481013	0.0526315789473684	0	0.0196078431372549	0.0416666666666667	0.102564102564103	0.117647058823529	0
RP11-778J16.2	0.0016260162601626	0.00813008130081301	0.00543478260869565	0	0	0	0.0126582278481013	0.0105263157894737	0	0	0	0	0	0
AZIN1	0.154471544715447	0.0634146341463415	0.0842391304347826	0.0771428571428571	0.0959752321981424	0.0722433460076046	0.135021097046413	0	0.0294117647058824	0.0784313725490196	0.0416666666666667	0.102564102564103	0	0
EIF4G1	0.102439024390244	0.0682926829268293	0.0951086956521739	0.0771428571428571	0.0773993808049536	0.0570342205323194	0.122362869198312	0.0842105263157895	0.0294117647058824	0.0980392156862745	0.0416666666666667	0.102564102564103	0.0588235294117647	0
CACYBP	0.121951219512195	0.130081300813008	0.152173913043478	0.185714285714286	0.195046439628483	0.121673003802281	0.118143459915612	0.0631578947368421	0.0735294117647059	0.117647058823529	0.1875	0.128205128205128	0.117647058823529	0.25
CWC15	0.230894308943089	0.211382113821138	0.119565217391304	0.185714285714286	0.207430340557276	0.163498098859316	0.177215189873418	0.168421052631579	0.220588235294118	0.156862745098039	0.291666666666667	0.282051282051282	0.0588235294117647	0.25
PCAT19	0.016260162601626	0.00975609756097561	0.00815217391304348	0	0.0123839009287926	0.00380228136882129	0.670886075949367	0.0210526315789474	0	0	0	0	0.0588235294117647	0.125
RN7SL5P	0.0276422764227642	0.016260162601626	0.0733695652173913	0.0142857142857143	0.0247678018575851	0.00760456273764259	0.0379746835443038	0.0105263157894737	0.0147058823529412	0.0196078431372549	0.0416666666666667	0.0256410256410256	0	0
EMC3-AS1	0.00975609756097561	0.0504065040650406	0.00815217391304348	0.0514285714285714	0.160990712074303	0.0190114068441065	0.0126582278481013	0	0	0.0784313725490196	0.0833333333333333	0.0512820512820513	0	0
LRRC34	0.0439024390243902	0.00813008130081301	0.0135869565217391	0.0257142857142857	0.0185758513931889	0.0380228136882129	0.00843881856540084	0	0	0.0196078431372549	0	0.0512820512820513	0	0
PDK4	0.040650406504065	0.040650406504065	0.296195652173913	0.06	0.0712074303405573	0.0152091254752852	0.261603375527426	0.2	0.0588235294117647	0.0980392156862745	0.0625	0.0256410256410256	0	0
ATP13A2	0.0308943089430894	0.0292682926829268	0.0108695652173913	0.0114285714285714	0.00928792569659443	0.0380228136882129	0.0379746835443038	0.0105263157894737	0	0.0392156862745098	0.0208333333333333	0.0256410256410256	0.0588235294117647	0
GPM6B	1.97235772357724	1.25365853658537	0.141304347826087	1.04571428571429	0.885448916408669	1.62357414448669	0.118143459915612	0.178947368421053	2.23529411764706	1.66666666666667	0.208333333333333	1.30769230769231	0	0
TBC1D5	0.165853658536585	0.0975609756097561	0.0842391304347826	0.0714285714285714	0.151702786377709	0.125475285171103	0.0632911392405063	0.0526315789473684	0.117647058823529	0.0980392156862745	0.104166666666667	0.0769230769230769	0.176470588235294	0.25
TLK1P1	0.0032520325203252	0.0146341463414634	0.0108695652173913	0.0285714285714286	0.0154798761609907	0.00380228136882129	0	0	0	0	0	0	0	0
SMNDC1	0.0211382113821138	0.0439024390243902	0.0706521739130435	0.0542857142857143	0.0495356037151703	0.0760456273764259	0.109704641350211	0.0842105263157895	0	0.0196078431372549	0.125	0.0256410256410256	0.117647058823529	0
OSCAR	0.0016260162601626	0	0.0679347826086956	0	0.00309597523219814	0	0	0.0105263157894737	0	0	0	0	0	0
PCSK1	0.0048780487804878	0	0	0	0.00928792569659443	0	0.0126582278481013	0	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
EMP2	0.0178861788617886	0.0308943089430894	0.0190217391304348	0.04	0.136222910216718	0.0342205323193916	0.126582278481013	0.189473684210526	0	0.0196078431372549	0.0416666666666667	0	0.0588235294117647	0
IMMP1LP1	0.0016260162601626	0	0.00271739130434783	0.00285714285714286	0.00928792569659443	0	0	0	0	0	0.0208333333333333	0.0256410256410256	0	0
MOGAT3	0.00650406504065041	0.0016260162601626	0.00271739130434783	0.00285714285714286	0.00309597523219814	0	0.00421940928270042	0	0.0147058823529412	0	0	0	0	0
PPARGC1B	0.00650406504065041	0.00650406504065041	0.0108695652173913	0.00285714285714286	0.00309597523219814	0	0.029535864978903	0.0105263157894737	0	0	0	0	0	0
JAG1	0.0211382113821138	0.195121951219512	0.0271739130434783	0.188571428571429	0.154798761609907	0.0380228136882129	0.143459915611814	0.494736842105263	0	0.0784313725490196	0.104166666666667	0.256410256410256	0.235294117647059	0
MCFD2P1	0.0032520325203252	0.0032520325203252	0.00543478260869565	0	0.00619195046439629	0.00380228136882129	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
RPL9P18	0.0504065040650407	0.0536585365853659	0.0896739130434783	0.0228571428571429	0.043343653250774	0.0418250950570342	0.0675105485232067	0.0631578947368421	0.0735294117647059	0.117647058823529	0.0416666666666667	0.0512820512820513	0.0588235294117647	0.125
TRIM73	0.0016260162601626	0.0032520325203252	0.00543478260869565	0	0.00928792569659443	0.00380228136882129	0.00843881856540084	0	0	0	0	0	0	0
ZNF493	0.0422764227642276	0.0504065040650407	0.0271739130434783	0.0542857142857143	0.0681114551083591	0.0304182509505703	0.0210970464135021	0.0421052631578947	0.0294117647058824	0.0196078431372549	0.0416666666666667	0	0.0588235294117647	0
CCNL2	0.177235772357724	0.0878048780487805	0.0706521739130435	0.145714285714286	0.0959752321981424	0.0988593155893536	0.0548523206751055	0.031578947368421	0.0441176470588235	0.215686274509804	0.0625	0.0769230769230769	0.0588235294117647	0.125
RP11-299L17.1	0.0227642276422764	0.0146341463414634	0.0380434782608696	0.0114285714285714	0.0123839009287926	0.0152091254752852	0.029535864978903	0.0105263157894737	0.0147058823529412	0.0392156862745098	0.0416666666666667	0.0256410256410256	0	0
AP4S1	0.0601626016260163	0.0308943089430894	0.016304347826087	0.0257142857142857	0.0371517027863777	0.0342205323193916	0.0210970464135021	0.0315789473684211	0	0.0196078431372549	0	0.0769230769230769	0	0
GHR	0.00813008130081301	0	0.00271739130434783	0	0.00309597523219814	0	0.0210970464135021	0	0	0	0	0.0256410256410256	0	0
CLINT1	0.0552845528455285	0.0634146341463415	0.0597826086956522	0.0571428571428571	0.0681114551083591	0.0874524714828897	0.10126582278481	0.0631578947368421	0.0735294117647059	0.0980392156862745	0.125	0.102564102564103	0	0.125
RPL9P15	0	0.0016260162601626	0.00543478260869565	0	0.00309597523219814	0	0.00421940928270042	0	0.0147058823529412	0	0	0	0	0
PIK3CD	0	0.0016260162601626	0.0244565217391304	0.00285714285714286	0.00309597523219814	0	0.00843881856540084	0.0315789473684211	0	0	0	0	0	0
TRIM9	0.28780487804878	0.250406504065041	0.0434782608695652	0.271428571428571	0.179566563467492	0.29277566539924	0	0.0210526315789474	0.0441176470588235	0.156862745098039	0.0833333333333333	0.358974358974359	0	0
DEPTOR	0.0146341463414634	0	0.0135869565217391	0	0.0123839009287926	0.0114068441064639	0.00843881856540084	0	0.0294117647058823	0	0	0	0	0
SLCO2A1	0	0.00975609756097561	0.00271739130434783	0.00285714285714286	0.00309597523219814	0	0.139240506329114	0.0105263157894737	0	0	0	0	0	0
RAC1P5	0	0.0048780487804878	0.00815217391304348	0.00285714285714286	0	0	0.00843881856540084	0.0105263157894737	0	0.0196078431372549	0.0208333333333333	0	0	0
RP11-756H6.1	0.0032520325203252	0	0	0.00571428571428571	0.00309597523219814	0	0	0	0	0	0	0	0	0
RP11-326C3.16	0	0.0048780487804878	0	0.00285714285714286	0.00309597523219814	0.00760456273764258	0.00843881856540084	0.0105263157894737	0	0	0	0	0	0
AF129408.17	0.00650406504065041	0.0032520325203252	0.00271739130434783	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0	0	0	0
APPL2	0.0682926829268293	0.0455284552845528	0.0380434782608696	0.0428571428571429	0.0495356037151703	0.0532319391634981	0.0464135021097046	0	0.0588235294117647	0.0392156862745098	0.0833333333333333	0.0769230769230769	0.117647058823529	0
PRMT5	0.0422764227642276	0.0471544715447154	0.0190217391304348	0.0714285714285714	0.0526315789473684	0.0342205323193916	0.029535864978903	0.0421052631578947	0.0147058823529412	0.0588235294117647	0	0.0256410256410256	0	0
LY6E	0.0292682926829268	0.0357723577235772	0.0190217391304348	0.0171428571428571	0.0495356037151703	0.0152091254752852	0.172995780590717	0.0315789473684211	0.0294117647058824	0.0196078431372549	0.0208333333333333	0.102564102564103	0.0588235294117647	0.375
LEMD2	0.0422764227642276	0.0504065040650406	0.0190217391304348	0.0571428571428571	0.0464396284829721	0.0380228136882129	0.080168776371308	0.0526315789473684	0.0882352941176471	0	0	0	0	0
MRRF	0.016260162601626	0.0195121951219512	0.046195652173913	0.0228571428571429	0.0123839009287926	0.0152091254752852	0.0337552742616034	0.0105263157894737	0.0147058823529412	0.0196078431372549	0	0.0256410256410256	0.0588235294117647	0
WASF2	0.108943089430894	0.167479674796748	0.369565217391304	0.202857142857143	0.179566563467492	0.106463878326996	0.451476793248945	0.431578947368421	0.279411764705882	0.156862745098039	0	0.128205128205128	0.352941176470588	0.25
FAM188A	0.0178861788617886	0.0178861788617886	0.00815217391304348	0.0114285714285714	0.0185758513931889	0.0152091254752852	0.0126582278481013	0.0947368421052631	0	0	0	0.0256410256410256	0.117647058823529	0
SRSF4	0.12520325203252	0.167479674796748	0.114130434782609	0.234285714285714	0.210526315789474	0.140684410646388	0.113924050632911	0.189473684210526	0.102941176470588	0.176470588235294	0.333333333333333	0.179487179487179	0	0.125
RP11-205M3.1	0	0.0032520325203252	0	0.00285714285714286	0	0.0114068441064639	0	0	0	0	0	0	0	0
NPM1P37	0.00813008130081301	0.0048780487804878	0.00543478260869565	0	0.00309597523219814	0.00380228136882129	0.00843881856540084	0.0105263157894737	0	0	0.0416666666666667	0	0	0
ITGA6	0.110569105691057	0.0357723577235772	0.0516304347826087	0.0114285714285714	0.0526315789473684	0.102661596958175	0.320675105485232	0.0210526315789474	0.0588235294117647	0.117647058823529	0.0625	0.128205128205128	0	0
HSPE1P21	0.0016260162601626	0.0016260162601626	0.00271739130434783	0.00285714285714286	0.00309597523219814	0	0	0	0	0.0196078431372549	0	0	0	0
CFD	0.0032520325203252	0	0.176630434782609	0.00571428571428571	0	0	0	0	0	0	0	0	0.117647058823529	0
RP11-492A10.1	0.0016260162601626	0.0032520325203252	0	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0	0	0	0
TMEM2	0	0.0113821138211382	0.0217391304347826	0.0114285714285714	0.021671826625387	0.00380228136882129	0.244725738396624	0.0210526315789474	0	0	0	0	0	0.25
RP11-70D24.2	0.016260162601626	0.0016260162601626	0	0	0.00309597523219814	0.0114068441064639	0	0	0	0	0	0	0	0
SGK3	0.0715447154471545	0.0195121951219512	0.0353260869565217	0.00857142857142857	0.0247678018575851	0.0228136882129278	0.0210970464135021	0.0105263157894737	0.0294117647058824	0.0784313725490196	0	0	0.0588235294117647	0
IFI27L1	0.115447154471545	0.0715447154471545	0.0244565217391304	0.105714285714286	0.136222910216718	0.0760456273764259	0.0928270042194093	0.031578947368421	0.0441176470588235	0.0784313725490196	0.208333333333333	0	0	0
RP11-568K15.1	0.0146341463414634	0.00650406504065041	0.0108695652173913	0.00571428571428571	0.00309597523219814	0	0.0126582278481013	0	0	0	0	0	0	0
VASH2	0.0016260162601626	0.0048780487804878	0.00271739130434783	0.00285714285714286	0.00928792569659443	0.00380228136882129	0	0.0210526315789474	0	0	0.0625	0	0.0588235294117647	0
WBP11P1	0	0.0032520325203252	0.00271739130434783	0.00571428571428571	0.00619195046439629	0.00760456273764259	0.00421940928270042	0.0105263157894737	0	0.0196078431372549	0	0	0	0
SGSM1	0.0146341463414634	0.00975609756097561	0.00543478260869565	0.0228571428571429	0.0123839009287926	0.0304182509505703	0.00421940928270042	0	0	0.0196078431372549	0	0	0	0
PUS10	0.0178861788617886	0.0113821138211382	0.0108695652173913	0.0114285714285714	0.0154798761609907	0.00760456273764259	0	0	0.0294117647058823	0	0	0	0	0
LRRC4C	0.032520325203252	0.0861788617886179	0	0.0628571428571429	0.0681114551083591	0.064638783269962	0.00421940928270042	0.0210526315789474	0	0.0196078431372549	0.0208333333333333	0.102564102564103	0	0
RPL13P	0.0195121951219512	0.0357723577235772	0.0625	0.0342857142857143	0.0123839009287926	0.0152091254752852	0.0379746835443038	0.0210526315789474	0.0441176470588235	0.0980392156862745	0.0833333333333333	0	0.0588235294117647	0
RP11-261P13.5	0.0032520325203252	0.0048780487804878	0	0	0	0	0	0	0	0.0196078431372549	0	0	0	0
C16orf87	0.0211382113821138	0.0455284552845528	0.0271739130434783	0.0657142857142857	0.0773993808049536	0.0532319391634981	0.0253164556962025	0.0210526315789474	0.0294117647058823	0.0980392156862745	0.0208333333333333	0.128205128205128	0	0.25
RP11-29B2.6	0.0032520325203252	0.00650406504065041	0	0.00285714285714286	0.00619195046439629	0	0	0	0	0	0	0	0	0
FMO2	0.0146341463414634	0.0048780487804878	0	0.00285714285714286	0.00309597523219814	0.0114068441064639	0	0	0	0.0392156862745098	0	0	0.0588235294117647	0
DYM	0.0195121951219512	0.0276422764227642	0.0135869565217391	0.0257142857142857	0.0526315789473684	0.00760456273764259	0.0379746835443038	0.0210526315789474	0	0.0392156862745098	0.0416666666666667	0.0256410256410256	0.0588235294117647	0
ZNF468	0.00650406504065041	0.00813008130081301	0.0108695652173913	0.0171428571428571	0.0123839009287926	0.00760456273764259	0.0126582278481013	0.0105263157894737	0.0147058823529412	0	0	0.0256410256410256	0	0
RP11-16N2.1	0.0016260162601626	0.0032520325203252	0.00543478260869565	0.00285714285714286	0	0.00380228136882129	0	0	0	0	0	0	0	0
CTD-2024I7.1	0	0.0032520325203252	0.00271739130434783	0.00285714285714286	0	0	0.00421940928270042	0	0	0	0	0	0	0
AC005546.2	0	0.0032520325203252	0.00271739130434783	0	0.00619195046439629	0	0	0	0	0	0	0	0	0
OSTC	0.102439024390244	0.100813008130081	0.0733695652173913	0.102857142857143	0.114551083591331	0.136882129277567	0.139240506329114	0.115789473684211	0.0147058823529412	0.0980392156862745	0	0.0769230769230769	0.294117647058823	0
MGC16275	0.0455284552845528	0.0048780487804878	0.00543478260869565	0.00285714285714286	0.00309597523219814	0.026615969581749	0	0.0105263157894737	0.0294117647058824	0	0	0	0	0
RPL7P55	0.00975609756097561	0.0113821138211382	0.00271739130434783	0.00857142857142857	0.00309597523219814	0.00380228136882129	0.00421940928270042	0	0	0.0392156862745098	0	0	0	0
CRABP2	0.0016260162601626	0.0130081300813008	0.00271739130434783	0.0142857142857143	0.0402476780185759	0.00380228136882129	0	0	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0.235294117647059	0
KCNE1	0.0032520325203252	0.0016260162601626	0.00543478260869565	0	0	0.00760456273764259	0.00421940928270042	0	0	0	0	0	0	0
PM20D2	0.0471544715447154	0.0422764227642276	0.016304347826087	0.0657142857142857	0.0681114551083591	0.0304182509505703	0.0126582278481013	0	0	0.0196078431372549	0	0.0256410256410256	0.0588235294117647	0
NFKBIL1	0.0373983739837398	0.0487804878048781	0.0135869565217391	0.0542857142857143	0.0402476780185759	0.0380228136882129	0.0337552742616034	0	0.0294117647058824	0.0196078431372549	0.0625	0.0769230769230769	0.0588235294117647	0
CCDC144NL-AS1	0	0	0.00271739130434783	0	0	0	0.00421940928270042	0.0210526315789474	0	0.0196078431372549	0	0	0	0
GDE1	0.108943089430894	0.0666666666666667	0.0190217391304348	0.0657142857142857	0.0619195046439628	0.0950570342205323	0.0548523206751055	0.0736842105263158	0.0735294117647059	0.0980392156862745	0.0416666666666667	0.0769230769230769	0.0588235294117647	0
RPL35AP19	0.00650406504065041	0.0113821138211382	0.016304347826087	0.0114285714285714	0.0123839009287926	0.00760456273764259	0.0379746835443038	0	0	0	0	0	0.0588235294117647	0.125
RP11-731J8.2	0.00975609756097561	0	0	0.00285714285714286	0.00619195046439629	0.00380228136882129	0	0	0	0	0	0	0	0
C11orf68	0.0211382113821138	0.032520325203252	0.016304347826087	0.0285714285714286	0.0185758513931889	0.0228136882129278	0.029535864978903	0.031578947368421	0.0147058823529412	0.0196078431372549	0	0.0256410256410256	0	0
RP11-124D2.1	0.0048780487804878	0.00813008130081301	0.00271739130434783	0.00857142857142857	0.00309597523219814	0.0228136882129278	0.00421940928270042	0.031578947368421	0	0.0196078431372549	0.0208333333333333	0	0	0
LRRC73	0.0048780487804878	0	0	0	0.00619195046439629	0.00380228136882129	0	0	0	0	0	0	0	0
CH17-472G23.2	0.0585365853658537	0.032520325203252	0.0434782608695652	0.0342857142857143	0.0247678018575851	0.0494296577946768	0.0253164556962025	0.0315789473684211	0.0294117647058824	0.0392156862745098	0	0.0512820512820513	0	0
SNX10	0.0731707317073171	0.024390243902439	0.0652173913043478	0.0285714285714286	0.043343653250774	0.026615969581749	0	0.0105263157894737	0.0294117647058824	0.117647058823529	0.0625	0.0256410256410256	0	0
RP11-145P16.2	0.00650406504065041	0.0032520325203252	0.00271739130434783	0.00857142857142857	0	0	0	0	0	0	0	0	0	0
CTD-2017D11.2	0	0.00813008130081301	0.00543478260869565	0.00285714285714286	0.00309597523219814	0	0.00421940928270042	0	0.0147058823529412	0	0.0208333333333333	0	0	0
EIF4A2P3	0	0.0016260162601626	0.00271739130434783	0	0	0.00760456273764259	0	0	0	0	0	0	0	0
ZFYVE27	0.0227642276422764	0.00813008130081301	0.0108695652173913	0.00857142857142857	0.0123839009287926	0.0152091254752852	0.00843881856540084	0.0105263157894737	0.0294117647058824	0.0392156862745098	0.0416666666666667	0	0	0
ZNF561-AS1	0.040650406504065	0.0455284552845528	0.00543478260869565	0.0257142857142857	0.0402476780185759	0.026615969581749	0.00421940928270042	0.0315789473684211	0.0147058823529412	0	0.0416666666666667	0.0512820512820513	0	0
SESN1	0.0341463414634146	0.0373983739837398	0.0190217391304348	0.02	0.021671826625387	0.0114068441064639	0.0126582278481013	0.0421052631578947	0.0441176470588235	0.0392156862745098	0	0.0769230769230769	0.117647058823529	0
RP11-428L21.2	0.0211382113821138	0.0373983739837398	0.0489130434782609	0.0371428571428571	0.043343653250774	0.0380228136882129	0.0168776371308017	0.0421052631578947	0	0.0784313725490196	0.0416666666666667	0.0512820512820513	0.117647058823529	0.125
RP1-78B3.1	0.0032520325203252	0.0016260162601626	0	0.00857142857142857	0	0.00380228136882129	0.00421940928270042	0	0	0	0	0.0256410256410256	0	0
EIF3J-AS1	0.0373983739837398	0.0601626016260163	0.0108695652173913	0.08	0.0495356037151703	0.026615969581749	0.0210970464135021	0.105263157894737	0.0882352941176471	0.0588235294117647	0	0.0256410256410256	0	0
KRR1P1	0.0016260162601626	0.0016260162601626	0.00271739130434783	0.00285714285714286	0.00619195046439629	0	0	0	0	0	0	0	0	0
AC022153.1	0.0016260162601626	0.0032520325203252	0	0.00285714285714286	0	0.0114068441064639	0	0	0	0	0	0	0	0
BOLA3	0.107317073170732	0.0699186991869919	0.0652173913043478	0.0457142857142857	0.148606811145511	0.091254752851711	0.0759493670886076	0.0526315789473684	0.0441176470588235	0.0588235294117647	0.0625	0.128205128205128	0.117647058823529	0
BRICD5	0.00650406504065041	0.00650406504065041	0.0108695652173913	0.0114285714285714	0.0278637770897833	0.00760456273764259	0.0168776371308017	0	0.0147058823529412	0.0196078431372549	0	0	0	0
RP11-728K20.3	0.0016260162601626	0.0032520325203252	0	0.00571428571428571	0	0	0.00421940928270042	0	0	0	0.0208333333333333	0	0	0
SNX13	0.0764227642276423	0.0780487804878049	0.0597826086956522	0.0628571428571429	0.0743034055727554	0.0988593155893536	0.0590717299578059	0.0421052631578947	0.0294117647058824	0.0980392156862745	0.0416666666666667	0.0512820512820513	0.117647058823529	0
RAB21	0.0991869918699187	0.0991869918699187	0.0923913043478261	0.0771428571428571	0.0928792569659443	0.0684410646387833	0.177215189873418	0.221052631578947	0.161764705882353	0.0784313725490196	0.0833333333333333	0.128205128205128	0.0588235294117647	0.125
SNRPG	0.299186991869919	0.265040650406504	0.279891304347826	0.251428571428571	0.557275541795666	0.220532319391635	0.265822784810127	0.231578947368421	0.191176470588235	0.411764705882353	0.5	0.307692307692308	0.235294117647059	0.75
AP006621.5	0.0552845528455285	0.0211382113821138	0.00815217391304348	0.0142857142857143	0.0247678018575851	0.0152091254752852	0.00843881856540084	0.0105263157894737	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
RHOBTB1	0.0032520325203252	0.00650406504065041	0.00271739130434783	0.00571428571428571	0.0123839009287926	0.00760456273764259	0.168776371308017	0.0210526315789474	0.0147058823529412	0	0	0	0.0588235294117647	0
HNRNPA1P26	0	0.00650406504065041	0.00543478260869565	0.00571428571428571	0.00309597523219814	0	0.00843881856540084	0	0	0	0.0625	0	0	0
METTL2A	0.0682926829268293	0.0634146341463415	0.046195652173913	0.0885714285714286	0.105263157894737	0.0570342205323194	0.0506329113924051	0.0526315789473684	0.0147058823529412	0.117647058823529	0.0208333333333333	0.102564102564103	0.0588235294117647	0
VAX2	0.0130081300813008	0.0048780487804878	0	0.0142857142857143	0.0185758513931889	0.00760456273764259	0	0	0	0.0196078431372549	0.0416666666666667	0.0256410256410256	0	0
EXPH5	0.0178861788617886	0.0032520325203252	0.00271739130434783	0.0228571428571429	0.0247678018575851	0.0342205323193916	0.0210970464135021	0	0	0	0.0208333333333333	0.0256410256410256	0	0
ZSCAN22	0.0016260162601626	0.0032520325203252	0.00543478260869565	0.00285714285714286	0.00309597523219814	0	0	0	0.0147058823529412	0	0.0208333333333333	0	0	0
ATP6V1A	0.123577235772358	0.0682926829268293	0.0951086956521739	0.0714285714285714	0.0402476780185759	0.0684410646387833	0.109704641350211	0.105263157894737	0.0588235294117647	0.0392156862745098	0.0208333333333333	0.0769230769230769	0	0
PCYT1B	0.0276422764227642	0.0113821138211382	0.00271739130434783	0.00571428571428571	0.0154798761609907	0.00760456273764259	0	0	0	0.0196078431372549	0.0208333333333333	0	0	0
ZNF729	0.0032520325203252	0.00650406504065041	0.00543478260869565	0.02	0.0154798761609907	0.00760456273764259	0	0	0	0.0392156862745098	0.0416666666666667	0	0	0
