"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"ID2" 8.09150502049223e-116 0.528205127818524 0.674 0.383 1.61830100409845e-112 "5" "ID2"
"SOX9.1" 4.54670594231495e-111 -0.265514143308782 0.75 0.664 9.09341188462991e-108 "5" "SOX9"
"CEBPB" 7.94837919738886e-111 0.573503283561068 0.712 0.683 1.58967583947777e-107 "5" "CEBPB"
"CCL3L3" 7.9197665904574e-110 0.690712490795611 0.619 0.305 1.58395331809148e-106 "5" "CCL3L3"
"NAMPT" 3.07850928041056e-109 0.351592457297122 0.67 0.416 6.15701856082112e-106 "5" "NAMPT"
"FABP5.2" 8.91456121733709e-104 -0.270076203380152 0.647 0.803 1.78291224346742e-100 "5" "FABP5"
"ITGAX" 1.97288856688239e-102 0.367172967232206 0.605 0.26 3.94577713376477e-99 "5" "ITGAX"
"MT1G.4" 5.22305956424914e-100 -0.377445679453481 0.852 0.794 1.04461191284983e-96 "5" "MT1G"
"CEBPD.2" 5.00093593334666e-97 0.305516664846923 0.844 0.724 1.00018718666933e-93 "5" "CEBPD"
"NKAIN4.1" 3.4268303588091e-95 -0.284403604157256 0.849 0.67 6.85366071761819e-92 "5" "NKAIN4"
"HBEGF" 1.75383713055998e-94 0.341192248468423 0.615 0.339 3.50767426111996e-91 "5" "HBEGF"
"SOX2" 5.80969201180273e-94 -0.391084820437073 0.841 0.7 1.16193840236055e-90 "5" "SOX2"
"HLA-DRB6" 1.10129606103378e-92 0.533700836032404 0.613 0.349 2.20259212206756e-89 "5" "HLA-DRB6"
"PPP1R15A" 1.6796703399438e-91 0.512094757811847 0.659 0.455 3.35934067988759e-88 "5" "PPP1R15A"
"JUN.3" 1.49984520025248e-89 0.251799236262916 0.935 0.812 2.99969040050497e-86 "5" "JUN"
"HLA-DMB" 4.33090357587841e-89 0.551287731823586 0.608 0.311 8.66180715175682e-86 "5" "HLA-DMB"
"ELL2" 1.01188987055416e-82 0.499590680786559 0.61 0.38 2.02377974110832e-79 "5" "ELL2"
"OTUD1" 1.32228450220472e-81 0.543287754251667 0.605 0.359 2.64456900440945e-78 "5" "OTUD1"
"HSPH1" 7.95984214185188e-81 0.412073152401766 0.652 0.426 1.59196842837038e-77 "5" "HSPH1"
"IGFBP5.2" 1.82520408026226e-80 -0.398879404562716 0.431 0.525 3.65040816052452e-77 "5" "IGFBP5"
"BIN1" 1.17233391856298e-76 0.257514494887135 0.608 0.411 2.34466783712596e-73 "5" "BIN1"
"TUBA1B.5" 6.10402839825238e-75 -0.599027027125253 0.746 0.828 1.22080567965048e-71 "5" "TUBA1B"
"EGR2" 1.70795222933694e-64 0.252282844389568 0.638 0.463 3.41590445867387e-61 "5" "EGR2"
"GPNMB" 1.00283385370522e-58 0.418811355458078 0.584 0.338 2.00566770741044e-55 "5" "GPNMB"
"CCL2" 1.30781746657742e-57 0.445727893701379 0.35 0.307 2.61563493315484e-54 "5" "CCL2"
"CALD1" 1.10426972882702e-56 -0.268701239378979 0.874 0.706 2.20853945765405e-53 "5" "CALD1"
"INPP5D" 2.31253475466508e-56 0.30661473293918 0.596 0.446 4.62506950933017e-53 "5" "INPP5D"
"GSN" 6.45701891774591e-52 0.441833464118148 0.581 0.337 1.29140378354918e-48 "5" "GSN"
"SERPINB9" 2.26745454777416e-51 0.372114638851204 0.558 0.239 4.53490909554833e-48 "5" "SERPINB9"
"HCLS1" 5.30278438302077e-51 0.438797807213066 0.576 0.369 1.06055687660415e-47 "5" "HCLS1"
"UCHL1" 1.97493566803289e-50 -0.279233236289974 0.847 0.689 3.94987133606578e-47 "5" "UCHL1"
"HLA-DMA" 8.19845816956523e-50 0.540186876281609 0.581 0.386 1.63969163391305e-46 "5" "HLA-DMA"
"TCF4" 3.99833223883406e-49 -0.261683088988618 0.673 0.623 7.99666447766812e-46 "5" "TCF4"
"AIF1" 6.4118282301569e-47 0.47994618244071 0.559 0.224 1.28236564603138e-43 "5" "AIF1"
"RGS10" 8.72404855264373e-47 0.339177571949045 0.565 0.274 1.74480971052875e-43 "5" "RGS10"
"TGFB1" 4.79058932056397e-46 0.32491801748567 0.581 0.375 9.58117864112793e-43 "5" "TGFB1"
"RGS5.3" 5.11465460581525e-46 -0.309664843989382 0.844 0.679 1.02293092116305e-42 "5" "RGS5"
"HCST" 7.4914719108786e-46 0.347334532524928 0.565 0.283 1.49829438217572e-42 "5" "HCST"
"H2AFZ.4" 7.87683084094647e-45 -0.303090897126334 0.666 0.659 1.57536616818929e-41 "5" "H2AFZ"
"SOX2-OT" 8.40039205499394e-45 -0.25766406858188 0.881 0.655 1.68007841099879e-41 "5" "SOX2-OT"
"LST1" 4.10922603144866e-42 0.362262568720342 0.554 0.273 8.21845206289731e-39 "5" "LST1"
"ZFP36L1.1" 4.58657144238371e-42 0.381591355396637 0.704 0.574 9.17314288476741e-39 "5" "ZFP36L1"
"GLUL.1" 1.87073586292569e-41 0.369958708858307 0.714 0.684 3.74147172585138e-38 "5" "GLUL"
"CTSC" 3.34485374049836e-41 0.37045131452886 0.591 0.503 6.68970748099672e-38 "5" "CTSC"
"PTPRC" 2.71034975821955e-40 0.315295461652856 0.56 0.331 5.4206995164391e-37 "5" "PTPRC"
"B4GALT1" 3.40811146886669e-40 0.38703653388671 0.561 0.319 6.81622293773337e-37 "5" "B4GALT1"
"GFAP.5" 8.16313679107631e-40 -1.16179391434299 0.773 0.713 1.63262735821526e-36 "5" "GFAP"
"SYNGR2" 1.48575354100592e-38 0.475274835404629 0.564 0.351 2.97150708201184e-35 "5" "SYNGR2"
"GPR183" 1.52334506863978e-38 0.587267998033217 0.554 0.267 3.04669013727957e-35 "5" "GPR183"
"MT-RNR2.3" 3.3480868378309e-37 -0.377022571322138 0.937 0.906 6.69617367566181e-34 "5" "MT-RNR2"
"JUNB.4" 8.51895930060754e-36 0.269043039437549 0.698 0.585 1.70379186012151e-32 "5" "JUNB"
"IER3" 2.24881363554804e-35 0.65639394130393 0.552 0.279 4.49762727109609e-32 "5" "IER3"
"ETV1.1" 3.32646076192822e-35 -0.263259345958485 0.818 0.672 6.65292152385644e-32 "5" "ETV1"
"OLIG1.2" 1.50579597885854e-34 -0.37210873832998 0.865 0.709 3.01159195771708e-31 "5" "OLIG1"
"SCIN" 1.20882373979949e-32 0.279557345083151 0.381 0.227 2.41764747959898e-29 "5" "SCIN"
"SCD5" 5.12689392966841e-32 -0.278939219251181 0.861 0.645 1.02537878593368e-28 "5" "SCD5"
"HLA-A.1" 1.92298324869941e-31 -0.251520553517768 0.919 0.962 3.84596649739882e-28 "5" "HLA-A"
"TNFRSF1B" 8.61047400460626e-27 0.45158153043793 0.545 0.344 1.72209480092125e-23 "5" "TNFRSF1B"
"SLC2A5" 1.45548543748567e-26 0.485477124325859 0.531 0.224 2.91097087497133e-23 "5" "SLC2A5"
"MS4A6A" 1.2469699648825e-24 0.378347290182674 0.541 0.303 2.49393992976499e-21 "5" "MS4A6A"
"CTSZ" 1.11066272645731e-23 0.440086643212139 0.539 0.305 2.22132545291461e-20 "5" "CTSZ"
"HMGN2.5" 8.99229089793904e-21 -0.334678854071905 0.865 0.751 1.79845817958781e-17 "5" "HMGN2"
"BASP1" 1.35621415904859e-19 0.355820822082397 0.499 0.24 2.71242831809718e-16 "5" "BASP1"
"BEX1" 2.71990366045081e-19 -0.263978124971997 0.703 0.549 5.43980732090162e-16 "5" "BEX1"
"EGR3" 6.3658013791906e-17 0.280065280258311 0.413 0.332 1.27316027583812e-13 "5" "EGR3"
"PLAUR" 6.1106326446641e-16 0.524302762532895 0.527 0.332 1.22212652893282e-12 "5" "PLAUR"
"CCND2.2" 6.80315921909013e-14 -0.309900764609002 0.867 0.668 1.36063184381803e-10 "5" "CCND2"
"FPR1" 1.38653764731703e-13 0.385986693584559 0.515 0.264 2.77307529463406e-10 "5" "FPR1"
"CLEC7A" 3.75715294385153e-13 0.28744622119451 0.517 0.281 7.51430588770306e-10 "5" "CLEC7A"
"GADD45B.3" 4.05748637028268e-13 0.325598396253345 0.623 0.599 8.11497274056536e-10 "5" "GADD45B"
"CCL4L2" 3.90052516421269e-12 0.559893200549215 0.506 0.254 7.80105032842538e-09 "5" "CCL4L2"
"MAP1B" 1.82410507492512e-11 -0.255079722340257 0.785 0.583 3.64821014985024e-08 "5" "MAP1B"
"CD53" 3.10745430895278e-11 0.266102647791001 0.43 0.302 6.21490861790555e-08 "5" "CD53"
"RGCC" 3.1445224725064e-11 0.507388540057355 0.546 0.393 6.28904494501281e-08 "5" "RGCC"
"LAIR1" 1.58876644913741e-10 0.322468543674343 0.512 0.309 3.17753289827482e-07 "5" "LAIR1"
"FTLP2" 5.99297334401936e-09 0.385598775302064 0.605 0.643 1.19859466880387e-05 "5" "FTLP2"
"VAMP8" 1.15651137214392e-07 0.350883622572892 0.502 0.267 0.000231302274428783 "5" "VAMP8"
"HAVCR2" 1.9917780629983e-07 0.29552015437759 0.504 0.28 0.000398355612599659 "5" "HAVCR2"
"NAPSB" 1.31617974283428e-06 0.281385293158555 0.444 0.307 0.00263235948566856 "5" "NAPSB"
"STMN1.4" 1.92113671367242e-06 -0.30167038312537 0.881 0.679 0.00384227342734484 "5" "STMN1"
"PLEK" 2.76866552335897e-05 0.471770925245885 0.497 0.306 0.0553733104671795 "5" "PLEK"
"IGFBP7.5" 7.35985935546929e-05 -0.854735315469011 0.809 0.723 0.147197187109386 "5" "IGFBP7"
"SCRG1" 0.000561427835231113 -0.260652803813574 0.721 0.521 1 "5" "SCRG1"
"HAMP" 0.00074802563850977 0.278124393238102 0.431 0.254 1 "5" "HAMP"
"PLAU" 0.00236622798175516 0.387310759929316 0.453 0.346 1 "5" "PLAU"
"IL1RN" 0.00305263749466595 0.527507396838276 0.483 0.302 1 "5" "IL1RN"
"CTSH" 0.00479010383886166 0.328149466462234 0.487 0.31 1 "5" "CTSH"
"TUBA1B.6" 0 1.56774819363803 0.988 0.808 0 "6" "TUBA1B"
"UBE2C.5" 0 1.28657649455925 0.891 0.533 0 "6" "UBE2C"
"PTTG1.3" 0 1.27898127289765 0.911 0.574 0 "6" "PTTG1"
"HMGB2.5" 0 1.21933663714578 0.925 0.617 0 "6" "HMGB2"
"HMGN2.6" 0 1.14429516608411 0.955 0.748 0 "6" "HMGN2"
"BIRC5.3" 0 1.07667367768158 0.945 0.634 0 "6" "BIRC5"
"ARL6IP1" 0 0.986126259225192 0.903 0.611 0 "6" "ARL6IP1"
"H2AFZ.5" 0 0.949273597564644 0.953 0.638 0 "6" "H2AFZ"
"TOP2A" 0 0.924438726369677 0.779 0.507 0 "6" "TOP2A"
"UBE2S" 0 0.909859940897307 0.874 0.518 0 "6" "UBE2S"
"STMN1.5" 0 0.898868299861135 0.938 0.681 0 "6" "STMN1"
"HMGB1.4" 0 0.863529359450957 0.946 0.792 0 "6" "HMGB1"
"TUBA1C" 0 0.812006149473801 0.862 0.626 0 "6" "TUBA1C"
"NUSAP1" 0 0.74176713186416 0.903 0.524 0 "6" "NUSAP1"
"CCNB1" 0 0.624711341864261 0.78 0.501 0 "6" "CCNB1"
"PBK" 0 0.55330168917949 0.86 0.586 0 "6" "PBK"
"TPX2" 0 0.50536401245773 0.796 0.529 0 "6" "TPX2"
"CDKN2C" 0 0.484988967388821 0.903 0.663 0 "6" "CDKN2C"
"UBALD2" 0 0.469303029203227 0.905 0.729 0 "6" "UBALD2"
"ARL6IP1P2" 0 0.456901185746583 0.866 0.558 0 "6" "ARL6IP1P2"
"PTTG3P" 0 0.454015324843539 0.798 0.576 0 "6" "PTTG3P"
"CDKN3" 0 0.418106985038835 0.79 0.574 0 "6" "CDKN3"
"DTYMK.1" 0 0.405103473616417 0.845 0.564 0 "6" "DTYMK"
"H2AFZP3.1" 0 0.36031670948945 0.891 0.627 0 "6" "H2AFZP3"
"PRR11" 0 0.286696816931108 0.765 0.424 0 "6" "PRR11"
"CENPA" 0 0.269355334461361 0.793 0.477 0 "6" "CENPA"
"NUCKS1.3" 5.9525946768333e-301 0.697111564843668 0.921 0.759 1.19051893536666e-297 "6" "NUCKS1"
"APOE.5" 6.90133946641057e-298 -1.85160209945836 0.844 0.889 1.38026789328211e-294 "6" "APOE"
"ARL6IP1P3" 1.07280951773088e-289 0.272947974724893 0.748 0.417 2.14561903546177e-286 "6" "ARL6IP1P3"
"CENPF" 5.90573203096134e-289 0.710157906857159 0.754 0.444 1.18114640619227e-285 "6" "CENPF"
"CCDC34.1" 3.01717598447821e-283 0.337024618602027 0.84 0.666 6.03435196895643e-280 "6" "CCDC34"
"LGALS1.2" 1.08601851615598e-282 0.589163803161016 0.892 0.611 2.17203703231196e-279 "6" "LGALS1"
"AURKA" 5.74303365971067e-281 0.319271395502928 0.725 0.445 1.14860673194213e-277 "6" "AURKA"
"UBE2T.1" 1.93828540466311e-277 0.319507331532545 0.781 0.514 3.87657080932623e-274 "6" "UBE2T"
"CKS2" 6.01362221717828e-268 0.606828944650089 0.763 0.397 1.20272444343566e-264 "6" "CKS2"
"TUBB.4" 6.41961320028898e-266 0.604861751426439 0.867 0.613 1.2839226400578e-262 "6" "TUBB"
"CDC20" 8.06157457295045e-265 0.579299893470892 0.733 0.497 1.61231491459009e-261 "6" "CDC20"
"H2AFX" 3.73034312905675e-257 0.355867465316107 0.794 0.477 7.4606862581135e-254 "6" "H2AFX"
"HMGB1P5.1" 1.32885534634037e-254 0.389615103023188 0.827 0.583 2.65771069268074e-251 "6" "HMGB1P5"
"GTSE1" 1.74992000464742e-247 0.280467250309787 0.709 0.369 3.49984000929483e-244 "6" "GTSE1"
"CKB.1" 1.21035311079926e-244 0.597592091753711 0.975 0.881 2.42070622159851e-241 "6" "CKB"
"KPNA2" 1.10392855052137e-243 0.55045937912955 0.725 0.406 2.20785710104274e-240 "6" "KPNA2"
"RP11-386G11.10" 2.76917249566364e-216 0.276739085030315 0.751 0.474 5.53834499132729e-213 "6" "RP11-386G11.10"
"PSRC1" 4.24205055134306e-210 0.28070298573186 0.855 0.686 8.48410110268613e-207 "6" "PSRC1"
"HN1" 2.23357882503907e-206 0.549604179258344 0.769 0.506 4.46715765007814e-203 "6" "HN1"
"FTL.4" 6.87384025302798e-201 -1.06367955371714 0.827 0.91 1.37476805060559e-197 "6" "FTL"
"PTTG2" 1.59577775787183e-192 0.280226894337413 0.698 0.549 3.19155551574366e-189 "6" "PTTG2"
"CKS1B" 5.71927943790322e-192 0.359405287267384 0.778 0.636 1.14385588758064e-188 "6" "CKS1B"
"TUBB4B" 5.44074472410266e-188 0.498143705834096 0.72 0.381 1.08814894482053e-184 "6" "TUBB4B"
"FAM64A" 5.58898047350742e-187 0.469924504767403 0.688 0.426 1.11779609470148e-183 "6" "FAM64A"
"PRC1" 3.06507005321937e-176 0.34865445197852 0.68 0.413 6.13014010643875e-173 "6" "PRC1"
"TUBB2B.1" 7.14625738059744e-174 0.425814228747419 0.897 0.737 1.42925147611949e-170 "6" "TUBB2B"
"CKAP2" 1.95083968898935e-167 0.364666476672325 0.678 0.432 3.90167937797869e-164 "6" "CKAP2"
"GFAP.6" 2.06835148661427e-165 -1.28441129092287 0.575 0.729 4.13670297322854e-162 "6" "GFAP"
"FOXM1" 4.2754500590056e-165 0.430431922838109 0.686 0.525 8.55090011801121e-162 "6" "FOXM1"
"TROAP" 1.79772887678525e-162 0.373672067543184 0.679 0.497 3.59545775357051e-159 "6" "TROAP"
"FABP7.2" 1.28746245665764e-154 0.283716595386349 0.965 0.878 2.57492491331529e-151 "6" "FABP7"
"RAD21" 4.21600239805496e-148 0.315755687239248 0.768 0.567 8.43200479610992e-145 "6" "RAD21"
"RHOB.3" 1.37060584198336e-144 -0.385611574153462 0.5 0.695 2.74121168396672e-141 "6" "RHOB"
"CLU.4" 2.19235392300061e-144 -0.963044051716248 0.951 0.922 4.38470784600121e-141 "6" "CLU"
"TMPO.1" 1.68462104797059e-139 0.380681002310852 0.719 0.533 3.36924209594119e-136 "6" "TMPO"
"RACGAP1" 4.5595461015995e-138 0.255616243135856 0.672 0.491 9.11909220319901e-135 "6" "RACGAP1"
"CCNB2" 8.2379537278978e-138 0.377589601250157 0.65 0.483 1.64759074557956e-134 "6" "CCNB2"
"CRYAB.5" 4.29517430534841e-130 -0.663505446377004 0.769 0.839 8.59034861069682e-127 "6" "CRYAB"
"SPARC.4" 1.9748858501763e-125 -0.995658567973862 0.896 0.913 3.94977170035259e-122 "6" "SPARC"
"DBI.6" 3.23774767916057e-125 0.344030907277388 0.997 0.964 6.47549535832115e-122 "6" "DBI"
"CEBPD.3" 8.37415983068656e-124 -0.372552321410524 0.682 0.739 1.67483196613731e-120 "6" "CEBPD"
"NUF2" 5.412760438063e-119 0.268546358024924 0.639 0.446 1.0825520876126e-115 "6" "NUF2"
"C1QB.4" 1.18003106334046e-118 -0.440012681146019 0.185 0.378 2.36006212668093e-115 "6" "C1QB"
"C3.5" 1.96724098246589e-100 -0.327268894374309 0.162 0.375 3.93448196493178e-97 "6" "C3"
"ZFP36.5" 1.99488570175308e-97 -0.406145682540712 0.467 0.611 3.98977140350615e-94 "6" "ZFP36"
"IFITM3.2" 6.50825046106453e-96 -0.367321762617825 0.92 0.879 1.30165009221291e-92 "6" "IFITM3"
"PLTP.1" 2.66975905340388e-94 -0.252071162506754 0.719 0.734 5.33951810680775e-91 "6" "PLTP"
"GADD45B.4" 1.00717602747791e-92 -0.366027565035965 0.467 0.611 2.01435205495583e-89 "6" "GADD45B"
"SMC4" 1.14367207204542e-92 0.269877793403784 0.668 0.487 2.28734414409084e-89 "6" "SMC4"
"HMGB3" 1.93620069340211e-92 0.300619796611048 0.629 0.416 3.87240138680423e-89 "6" "HMGB3"
"TUBA1A.1" 6.55464843010244e-92 0.266800950982859 0.939 0.852 1.31092968602049e-88 "6" "TUBA1A"
"APOC1.3" 4.74449936111309e-89 -0.343654700293903 0.199 0.396 9.48899872222617e-86 "6" "APOC1"
"FTLP3.4" 1.10587500898057e-88 -0.417510507169575 0.779 0.799 2.21175001796114e-85 "6" "FTLP3"
"CD74.5" 9.22146383956889e-85 -0.8412756817242 0.354 0.504 1.84429276791378e-81 "6" "CD74"
"HLA-DRA.6" 2.35695919247898e-82 -0.633833966621851 0.318 0.486 4.71391838495795e-79 "6" "HLA-DRA"
"KIF2C" 3.30462526049738e-82 0.300001998154313 0.599 0.406 6.60925052099476e-79 "6" "KIF2C"
"JUNB.5" 1.50695473108002e-78 -0.327975592241194 0.45 0.606 3.01390946216004e-75 "6" "JUNB"
"NMB.3" 1.57036633394772e-77 -0.316077403762076 0.862 0.83 3.14073266789544e-74 "6" "NMB"
"CCL3.4" 2.93469287524735e-76 -0.317859110055226 0.245 0.404 5.8693857504947e-73 "6" "CCL3"
"CDK1" 5.12689205592859e-76 0.269832582087329 0.638 0.566 1.02537841118572e-72 "6" "CDK1"
"GATM.2" 7.23022195872112e-75 -0.259695478452349 0.866 0.826 1.44604439174422e-71 "6" "GATM"
"CENPE" 1.04920359608117e-73 0.273235729051015 0.586 0.426 2.09840719216234e-70 "6" "CENPE"
"HSP90B1" 2.86185106824954e-71 0.284992328449315 0.821 0.731 5.72370213649908e-68 "6" "HSP90B1"
"A2M.6" 2.38951277573247e-69 -0.580381670198033 0.463 0.587 4.77902555146493e-66 "6" "A2M"
"MT1G.5" 1.64039166295226e-66 -0.407144472993676 0.83 0.798 3.28078332590452e-63 "6" "MT1G"
"FN1.5" 1.28186539150547e-57 -0.376766138263389 0.635 0.399 2.56373078301095e-54 "6" "FN1"
"MT1X.5" 9.3962080233646e-57 -0.664143720881078 0.944 0.903 1.87924160467292e-53 "6" "MT1X"
"ZFP36L2.4" 4.59326545891191e-52 -0.366965528112896 0.784 0.779 9.18653091782382e-49 "6" "ZFP36L2"
"FOS.3" 5.81795222383858e-48 -0.579706316972667 0.891 0.885 1.16359044476772e-44 "6" "FOS"
"IGFBP7.6" 2.36381626409545e-44 -0.905398543347794 0.676 0.736 4.72763252819089e-41 "6" "IGFBP7"
"CHI3L1.6" 4.00618245495886e-44 -0.606761006815621 0.742 0.697 8.01236490991771e-41 "6" "CHI3L1"
"MT-CO1.3" 3.56411402447014e-42 -0.336240313173889 0.906 0.871 7.12822804894028e-39 "6" "MT-CO1"
"RGS5.4" 5.67391870570935e-41 -0.30780700993655 0.624 0.7 1.13478374114187e-37 "6" "RGS5"
"MT-CO3.3" 2.47912494780956e-40 -0.306875995335031 0.867 0.868 4.95824989561913e-37 "6" "MT-CO3"
"MT-CO2.3" 4.95761874072475e-40 -0.287683717388223 0.888 0.879 9.9152374814495e-37 "6" "MT-CO2"
"ATP1B2.4" 8.82982633066379e-39 -0.297214335200176 0.911 0.886 1.76596526613276e-35 "6" "ATP1B2"
"HLA-DRB1.5" 2.00024390408976e-38 -0.393912865071245 0.353 0.446 4.00048780817952e-35 "6" "HLA-DRB1"
"DUSP1.6" 2.97519089543133e-37 -0.4198968738279 0.476 0.539 5.95038179086265e-34 "6" "DUSP1"
"TMSB10.5" 6.86761763026856e-37 -0.391490149451092 0.98 0.969 1.37352352605371e-33 "6" "TMSB10"
"CTSB.4" 2.2019394147325e-36 -0.305434687734113 0.578 0.653 4.40387882946501e-33 "6" "CTSB"
"SAT1.5" 2.08362814824216e-33 -0.472149989103175 0.545 0.584 4.16725629648432e-30 "6" "SAT1"
"ITM2C.4" 1.15607816326755e-32 -0.330600747988552 0.655 0.698 2.31215632653511e-29 "6" "ITM2C"
"SPARCL1.3" 6.57817378025463e-31 -0.30798626910006 0.884 0.874 1.31563475605093e-27 "6" "SPARCL1"
"FABP5.3" 8.23560784764703e-27 -0.326783350881463 0.817 0.786 1.64712156952941e-23 "6" "FABP5"
"IGFBP5.3" 1.15168495352213e-26 -0.31803849462122 0.46 0.52 2.30336990704427e-23 "6" "IGFBP5"
"JUN.4" 1.78748153343931e-26 -0.371461644791997 0.849 0.822 3.57496306687862e-23 "6" "JUN"
"CPE.3" 6.73154954856623e-23 -0.262446079839906 0.922 0.878 1.34630990971325e-19 "6" "CPE"
"ATP1A2.4" 2.34134959735128e-22 -0.328095559959723 0.658 0.665 4.68269919470255e-19 "6" "ATP1A2"
"MT-RNR2.4" 7.89968375842461e-22 -0.338514855790428 0.93 0.907 1.57993675168492e-18 "6" "MT-RNR2"
"AQP4.4" 1.02286498217444e-21 -0.36671933698067 0.81 0.778 2.04572996434888e-18 "6" "AQP4"
"BCAN.6" 2.18267535263066e-20 -0.312148996775806 0.76 0.784 4.36535070526132e-17 "6" "BCAN"
"CTSD.2" 4.10689709767e-20 -0.276991216275211 0.642 0.65 8.21379419534e-17 "6" "CTSD"
"FCGBP.5" 2.1434783682565e-16 -0.342528724996834 0.365 0.397 4.286956736513e-13 "6" "FCGBP"
"RGS1.4" 5.67554029742206e-13 -0.284524711859257 0.551 0.388 1.13510805948441e-09 "6" "RGS1"
"S100A6.3" 1.97712699580473e-09 -0.351609646469391 0.924 0.861 3.95425399160945e-06 "6" "S100A6"
"SPP1.5" 6.19095083202831e-08 -0.558996261915103 0.49 0.472 0.000123819016640566 "6" "SPP1"
"SRGN.5" 2.35154211347157e-06 -0.329157393903885 0.44 0.426 0.00470308422694314 "6" "SRGN"
"SGK1.3" 1.18764104907442e-05 -0.252313392388953 0.409 0.409 0.0237528209814884 "6" "SGK1"
"COL4A1.5" 0.00402686177716122 -0.33137730081719 0.736 0.646 1 "6" "COL4A1"
"HSPA1A.4" 0.00433533628121477 -0.378294840224061 0.904 0.84 1 "6" "HSPA1A"
"SCG2" 0 0.485392392103814 0.901 0.454 0 "7" "SCG2"
"VGF" 0 0.291833104442775 0.951 0.238 0 "7" "VGF"
"RGS2.1" 0 -0.258308978440402 0.113 0.36 0 "7" "RGS2"
"MGP" 0 -0.327452841653361 0.031 0.362 0 "7" "MGP"
"C3.6" 0 -0.424816615324908 0.084 0.374 0 "7" "C3"
"SNAP25" 3.64383306433974e-288 0.331008351116638 0.827 0.279 7.28766612867948e-285 "7" "SNAP25"
"MT3.4" 1.48114826893479e-261 -1.17269784910836 0.997 0.98 2.96229653786958e-258 "7" "MT3"
"CST3.4" 3.51916629554838e-252 -1.12043325170662 0.955 0.948 7.03833259109676e-249 "7" "CST3"
"OLFM1" 5.65086707930666e-220 0.36599335470225 0.812 0.342 1.13017341586133e-216 "7" "OLFM1"
"C1QB.5" 1.10313576510039e-184 -0.507977378266125 0.195 0.373 2.20627153020077e-181 "7" "C1QB"
"FCGBP.6" 1.39833619647963e-154 -0.457113058317307 0.219 0.404 2.79667239295926e-151 "7" "FCGBP"
"SOX4" 8.57352800410286e-137 0.668694536545795 0.77 0.423 1.71470560082057e-133 "7" "SOX4"
"TUBA1A.2" 7.03008477882476e-136 0.478227059295054 0.964 0.853 1.40601695576495e-132 "7" "TUBA1A"
"PLXNA4" 1.44982906059244e-131 0.256011881769327 0.724 0.365 2.89965812118487e-128 "7" "PLXNA4"
"ENC1" 3.61822753985515e-131 0.281416808741482 0.726 0.367 7.2364550797103e-128 "7" "ENC1"
"APOC1.4" 3.78590881460503e-130 -0.407365634785225 0.206 0.392 7.57181762921006e-127 "7" "APOC1"
"HLA-B.3" 6.50173414993824e-128 -0.648861049686319 0.997 0.967 1.30034682998765e-124 "7" "HLA-B"
"LGALS1.3" 6.34007012460142e-125 -0.553593576676926 0.412 0.641 1.26801402492028e-121 "7" "LGALS1"
"B2M" 6.67965317220182e-123 -0.662525826057178 1 0.993 1.33593063444036e-119 "7" "B2M"
"MT2A.4" 2.31725739475893e-111 -1.06848779304398 0.999 0.984 4.63451478951787e-108 "7" "MT2A"
"MT1G.6" 6.73686680819096e-111 -0.537910555226798 0.814 0.799 1.34737336163819e-107 "7" "MT1G"
"HLA-DRA.7" 6.30376543262468e-104 -0.658675325841665 0.332 0.481 1.26075308652494e-100 "7" "HLA-DRA"
"UBE2C.6" 5.72275518362544e-101 -0.270409684788007 0.383 0.567 1.14455103672509e-97 "7" "UBE2C"
"MT2P1.2" 1.87861233563158e-99 -0.489159556231742 0.994 0.866 3.75722467126316e-96 "7" "MT2P1"
"ATP1B1" 1.66993503589604e-93 0.3892271981534 0.728 0.386 3.33987007179207e-90 "7" "ATP1B1"
"DBI.7" 1.98137597430479e-92 -0.831494534120131 0.998 0.965 3.96275194860957e-89 "7" "DBI"
"STMN1.6" 7.86802741197935e-91 0.321895290983011 0.886 0.689 1.57360548239587e-87 "7" "STMN1"
"APOE.6" 6.77045666258544e-90 -1.80233082776659 0.994 0.88 1.35409133251709e-86 "7" "APOE"
"C1orf61.3" 9.97840357144976e-89 -0.67114611871159 0.806 0.913 1.99568071428995e-85 "7" "C1orf61"
"CCL3.5" 5.29387175711816e-87 -0.264215715468665 0.801 0.373 1.05877435142363e-83 "7" "CCL3"
"PTN.3" 1.0817748214442e-82 -0.548403430859943 0.998 0.976 2.16354964288841e-79 "7" "PTN"
"HSP90B1.1" 1.44346709765127e-82 -0.296644172306483 0.555 0.746 2.88693419530255e-79 "7" "HSP90B1"
"FABP7.3" 5.25849666819053e-81 -0.433145199170479 0.938 0.881 1.05169933363811e-77 "7" "FABP7"
"DNAJB1.2" 5.36691954044874e-81 -0.37704977920202 0.47 0.642 1.07338390808975e-77 "7" "DNAJB1"
"BEX1.1" 7.34791630323269e-80 0.395828515832118 0.772 0.554 1.46958326064654e-76 "7" "BEX1"
"RGS5.5" 1.70390444662879e-79 -0.294147699364183 0.978 0.681 3.40780889325757e-76 "7" "RGS5"
"CHI3L1.7" 9.38115143435432e-73 -0.761442485386383 0.668 0.701 1.87623028687086e-69 "7" "CHI3L1"
"TUBB2A" 1.84295492598782e-71 0.38642639542566 0.807 0.634 3.68590985197563e-68 "7" "TUBB2A"
